header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Insulation.1,Type of parking facilities,error
Scarlet Ducstraat 2,1619 VM Andijk        ,https://www.funda.nl/en/koop/andijk/huis-42539997-scarlet-ducstraat-2/?navigateSource=resultlist,20220130_113652,"€ 250,000 kosten koper","€ 1,603    The asking price per m² (€ 250,000) is calculated by dividing the asking price of the home by the living area (156 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Under offer,Available in consultation,"Single-family home, corner house",Resale property,1968,Hip roof covered with roof tiles,Living area156 m²Other space inside the building5 m²Exterior space attached to the building5 m²External storage space12 m²,156 m²,5 m²,5 m²,12 m²,213 m²,528 m³,6 rooms (5 bedrooms),2 bathrooms and 1 separate toilet,"Bath, 2 showers and 2 toilets",3 stories,"Skylight, mechanical ventilation and solar panels",A        What does this mean?,Partly double glazed,CH boiler,CH boiler,"HR combi-ketel Intergas (gas-fired combination boiler from 2018, in ownership)",213 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"76 m² (11 meter deep and 6,9 meter broad)",Located at the north accessible via the rear,Detached wooden storage,No insulation,Public parking,no
