header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of garage,Capacity,Type of parking facilities,error
Trompstraat 19,6651 ZN Druten        ,https://www.funda.nl/en/koop/druten/huis-42583895-trompstraat-19/?navigateSource=resultlist,20220130_143453,"€ 275,000 kosten koper","€ 3,313    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (83 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 months,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,1961,Gable roof covered with roof tiles,Living area83 m²Other space inside the building21 m²External storage space25 m²,83 m²,21 m²,25 m²,225 m²,384 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,2 stories and a loft,"Air conditioning, outdoor awning and rolldown shutters",G        What does this mean?,Roof insulation and partly double glazed,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",225 m²,Full ownership,Alongside a quiet road and in center,Back garden and front garden,"116 m² (15,5 meter deep and 7,5 meter broad)",Located at the west accessible via the rear,Attached brick storage,Electricity and running water,Detached brick garage,1 car,Parking on private property and public parking,no
