header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Jaap Edenstraat 3,1067 RX Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-42695254-jaap-edenstraat-3/?navigateSource=resultlist,20220130_210743,"€ 390,000 kosten koper","€ 5,652    The asking price per m² (€ 390,000) is calculated by dividing the asking price of the home by the living area (69 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 28, 2022",Available,Available immediately,"Single-family home, row house",Resale property,1958,Flat roof covered with asphalt roofing,Energie Prestatie Advies,Living area69 m²External storage space8 m²,69 m²,8 m²,109 m²,203 m³,4 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,2 showers,2 stories,"Mechanical ventilation, passive ventilation system and TV via cable",C            1.12What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas HR (gas-fired combination boiler from 2011, in ownership)",109 m²,Municipal ownership encumbered with long-term leaset,Paid until 16-07-2054,"Alongside a quiet road, in residential district and unobstructed surrounding view",Back garden,"48 m² (10,17 meter deep and 5,84 meter broad)",Located at the east accessible via the rear,Detached brick storage,Electricity and heating,Public parking,no
