header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,error
Plevierenweide 72,6708 BX Wageningen        ,https://www.funda.nl/en/koop/wageningen/huis-42686199-plevierenweide-72/?navigateSource=resultlist,20220130_155002,"€ 375,000 kosten koper","€ 2,885    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (130 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 19, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,1978,Gable roof covered with roof tiles,Living area130 m²Exterior space attached to the building18 m²,130 m²,18 m²,147 m²,454 m³,5 rooms (4 bedrooms),1 bathroom,Shower and toilet,3 stories,"Skylight, optical fibre, mechanical ventilation, flue and solar panels",C        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Remeha Tzerra HR (gas-fired combination boiler from 2018, in ownership)",147 m²,Full ownership,Sheltered location and in residential district,Back garden and front garden,"52 m² (10 meter deep and 5,2 meter broad)",Located at the northwest accessible via the rear,Attached brick storage,Electricity,Carport,Parking on private property and public parking,no
