header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
1e Lieven de Keylaan 98,5622 GG Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-42672956-1e-lieven-de-keylaan-98/?navigateSource=resultlist,20220201_003708,"€ 519,000 kosten koper","€ 3,244    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 519,000) is calculated by dividing the asking price of the home by the living area (160 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 weeks,Available,Available in consultation,"Single-family home, corner house",Resale property,1959,Gable roof covered with roof tiles,Living area160 m²Exterior space attached to the building14 m²External storage space9 m²,160 m²,14 m²,9 m²,328 m²,565 m³,6 rooms (4 bedrooms),1 bathroom,Shower and toilet,2 stories and a attic,C        What does this mean?,Double glazing,CH boiler,CH boiler,328 m²,Full ownership,Back garden and front garden,54 m² (6 meter deep and 9 meter broad),Located at the southeast accessible via the rear,Detached brick storage,Parking on private property and public parking,no
