header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Buizerdlaan 27 1,6713 CG Ede        ,https://www.funda.nl/en/koop/ede/appartement-42527827-buizerdlaan-27-1/?navigateSource=resultlist,20220129_100403,"€ 215,000 kosten koper","€ 2,756    The asking price per m² (€ 215,000) is calculated by dividing the asking price of the home by the living area (78 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,Galleried apartment (apartment),Resale property,1955,Flat roof covered with asphalt roofing,Living area78 m²Exterior space attached to the building3 m²External storage space7 m²,78 m²,3 m²,7 m²,261 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,2 stories,2nd floor,Passive ventilation system,E        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas huurketel ( combination boiler, to rent)",Full ownership,Full ownership,"In center, in residential district and unobstructed surrounding view",Detached brick storage,Public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
