header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Jan Kiststraat 177,1018 PM Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-41951846-jan-kiststraat-177/?navigateSource=resultlist,20220129_003846,"€ 520,000 vrij op naam","€ 10,196    The asking price per m² (€ 520,000) is calculated by dividing the asking price of the home by the living area (51 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Sold under reservation,Available in consultation,Upstairs apartment (apartment),New property,2022,Flat roof,Woningborg garantiecertificaat,Living area51 m²Exterior space attached to the building7 m²,51 m²,7 m²,132 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,1 story,12th floor,"Smart home, elevator, mechanical ventilation and solar panels",Not available,Completely insulated,Complete floor heating and heat recovery unit,Solar collectors,Full ownership,In residential district and unobstructed surrounding view,Sun terrace,"7 m² (3,5 meter deep and 2 meter broad)",Located at the northeast,Balcony present,Paid parking and parking garage,Yes,Yes,Yes,Yes,Yes,Yes,no
