header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Ownership situation.2,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Sint Josephstraat 70,5211 NJ Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/appartement-42685769-sint-josephstraat-70/?navigateSource=resultlist,20220201_105442,"€ 345,000 kosten koper","€ 5,847    The asking price per m² (€ 345,000) is calculated by dividing the asking price of the home by the living area (59 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 18, 2022",Available,Available in consultation,€ 151.24 per month,Apartment with shared street entrance (apartment),Resale property,1985,Living area59 m²Other space inside the building1 m²Exterior space attached to the building4 m²External storage space13 m²,59 m²,1 m²,4 m²,13 m²,192 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath,1 story,1st floor,Mechanical ventilation and sliding door,C        What does this mean?,Double glazing,CH boiler,CH boiler,Vaillant,Full ownership,Full ownership,Full ownership,In center,Balcony present,Built-in,Parking on gated property,Yes,Yes,Yes (€ 151.24 per month),Yes,Yes,Yes,no
