header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Zeekant 41 a,2586 AB Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42696091-zeekant-41-a/?navigateSource=resultlist,20220129_062858,"€ 395,000 kosten koper","€ 6,172    The asking price per m² (€ 395,000) is calculated by dividing the asking price of the home by the living area (64 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",Today,Available,Available in consultation,€ 130.00 per month,Apartment with shared street entrance (apartment),Resale property,1912,Monumental building,Gable roof covered with roof tiles,Living area64 m²Other space inside the building1 m²Exterior space attached to the building7 m²External storage space4 m²,64 m²,1 m²,7 m²,4 m²,251 m³,2 rooms (1 bedroom),1 bathroom,Toilet,1 story,4th floor,TV via cable,G        What does this mean?,Double glazing,CH boiler,CH boiler,"HR-ketel Intergas (gas-fired combination boiler from 2015, in ownership)",Full ownership,"Alongside a quiet road, unobstructed surrounding view and seaview",Balcony present,Storage box,Parking on gated property,Yes,Yes,Yes (€ 130.00 per month),Yes,Yes,Yes,no
