header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Plot size,Volume in cubic meters,Number of rooms,Number of stories,Provisional energy label,Area,Ownership situation,Location,Garden,Back garden,Garden location,error
Bouwnummer 145 (Bouwnr. 145),3227 AJ Oudenhoorn        ,https://www.funda.nl/en/koop/oudenhoorn/huis-42667426-bouwnummer-145-bouwnr-145/?navigateSource=resultlist,20220129_210022,"€ 237,960 vrij op naam","€ 2,644    The asking price per m² (€ 237,960) is calculated by dividing the asking price of the home by the living area (90 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Available,Available in consultation,"Single-family home, row house",New property,2022,Living area90 m²,90 m²,101 m²,324 m³,4 rooms (3 bedrooms),2 stories and a attic,A        What does this mean?,101 m²,Full ownership,Alongside a quiet road and in residential district,Back garden,"44 m² (10,5 meter deep and 4,2 meter broad)",Located at the west accessible via the rear,no
