header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Sun terrace,Garden location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Laan van Soestbergen 25 Bis,3582 SR Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42677799-laan-van-soestbergen-25-bis/?navigateSource=resultlist,20220127_213838,"€ 450,000 kosten koper","€ 5,000    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (90 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Sold under reservation,Available in consultation,Upstairs apartment (apartment),Resale property,1925,Combination roof covered with asphalt roofing and roof tiles,Living area90 m²Other space inside the building2 m²Exterior space attached to the building25 m²,90 m²,2 m²,25 m²,309 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,2 stories,2nd floor,Flue,G        What does this mean?,Double glazing,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2020, in ownership)",Full ownership,"Alongside park, alongside a quiet road, in residential district and unobstructed surrounding view",Sun terrace,"25 m² (5,35 meter deep and 4,83 meter broad)",Located at the south,"Paid parking, public parking and resident's parking permits",Yes,No,Yes,Yes,No,Yes,no
