header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of garage,Capacity,Type of parking facilities,error
Bagdaddreef 26,3564 HA Utrecht        ,https://www.funda.nl/en/koop/utrecht/huis-42533467-bagdaddreef-26/?navigateSource=resultlist,20220131_164940,"€ 385,000 kosten koper","€ 3,263    The asking price per m² (€ 385,000) is calculated by dividing the asking price of the home by the living area (118 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","€ 375,000 kosten koper",8 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1968,Gable roof covered with roof tiles,Living area118 m²External storage space17 m²,118 m²,17 m²,179 m²,403 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,C        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"AWB Thermomaster 3HR (gas-fired from 2010, in ownership)",179 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"74 m² (12,5 meter deep and 5,9 meter broad)",Located at the northwest,Detached brick storage,Detached brick garage,1 car,Public parking,no
