header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Location,Type of garage,Capacity,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Scottlaan 268,5623 RE Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/appartement-88030842-scottlaan-268/?navigateSource=resultlist,20220129_155301,"€ 525,000 kosten koper","€ 3,500    The asking price per m² (€ 525,000) is calculated by dividing the asking price of the home by the living area (150 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,Apartment with shared street entrance (apartment),Resale property,1978,With carpets and curtains,Flat roof covered with asphalt roofing,Living area150 m²Other space inside the building4 m²Exterior space attached to the building11 m²External storage space20 m²,150 m²,4 m²,11 m²,20 m²,450 m³,5 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,Bath and shower,2 stories,11th floor,TV via cable,D            1.77What does this mean?,"Roof insulation, double glazing and insulated walls",Communal central heating,Central facility,In residential district and unobstructed surrounding view,Detached brick garage,1 car,Electricity,"Parking on gated property, parking on private property and public parking",Yes,Yes,Yes,Yes,Yes,Yes,no
