header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Type of parking facilities,error
Peperstraat 10,1794 AK Oosterend (NH)        ,https://www.funda.nl/en/koop/oosterend-nh/huis-42678692-peperstraat-10/?navigateSource=resultlist,20220129_104701,"€ 279,000 kosten koper","€ 4,500    The asking price per m² (€ 279,000) is calculated by dividing the asking price of the home by the living area (62 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1750,Monumental building,Gable roof covered with roof tiles,Living area62 m²,62 m²,63 m²,165 m³,3 rooms (2 bedrooms),1 bathroom,Toilet,2 stories,Mechanical ventilation and TV via cable,F        What does this mean?,Roof insulation and floor insulation,CH boiler,CH boiler,"Nefit (gas-fired, in ownership)",63 m²,Full ownership,In center,Back garden,Public parking,no
