header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Pr van Oranjestraat 10,5301 RC Zaltbommel        ,https://www.funda.nl/en/koop/zaltbommel/huis-42686878-pr-van-oranjestraat-10/?navigateSource=resultlist,20220128_051032,"€ 400,000 kosten koper","€ 3,810    The asking price per m² (€ 400,000) is calculated by dividing the asking price of the home by the living area (105 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 19, 2022",Under offer,Available in consultation,"Single-family home, row house",Resale property,2017,Combination roof covered with roof tiles,Living area105 m²External storage space5 m²,105 m²,5 m²,104 m²,379 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,"Skylight, mechanical ventilation and TV via cable",A        What does this mean?,Completely insulated,Complete floor heating,CH boiler,104 m²,Full ownership,Back garden,"36 m² (7,5 meter deep and 4,8 meter broad)",Located at the southwest accessible via the rear,Detached wooden storage,Electricity,Public parking,no
