header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,Ownership situation,Fees,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Haparandadam 2 F2+PP,1013 AK Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42683849-haparandadam-2-f2-pp/?navigateSource=resultlist,20220131_001144,"€ 870,000 kosten koper","€ 7,909    The asking price per m² (€ 870,000) is calculated by dividing the asking price of the home by the living area (110 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 27, 2022",Available,Available in consultation,€ 303.57 per month,Upstairs apartment (apartment),Resale property,2018,Disabled access friendly and accessible for seniors,Flat roof covered with asphalt roofing,Living area110 m²Exterior space attached to the building16 m²External storage space5 m²,110 m²,16 m²,5 m²,400 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,1 story,2nd floor,"Outdoor awning, elevator, mechanical ventilation, TV via cable and solar panels",A            0.94What does this mean?,Heat recovery unit,District heating,Municipal long-term lease (end date of long-term lease:  30-11-2066),"€ 1.648,88 per year",Municipal long-term lease (end date of long-term lease:  30-11-2066),"On navigable waterway, alongside water, in residential district, freestanding location and unobstructed surrounding view",Balcony present,Built-in,Underground parking,Parking garage,Yes,Yes,Yes (€ 303.57 per month),Yes,Yes,Yes,no
