header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Balcony/roof garden,Shed / storage,Insulation.1,Type of garage,Capacity,Facilities.1,Insulation.2,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Onderwijsboulevard 72,5223 DH Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/appartement-42590877-onderwijsboulevard-72/?navigateSource=resultlist,20220201_112016,"€ 399,000 kosten koper","€ 4,640    The asking price per m² (€ 399,000) is calculated by dividing the asking price of the home by the living area (86 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,€ 191.54 per month,Apartment with shared street entrance (apartment),Resale property,2002,Flat roof covered with asphalt roofing,Living area86 m²Exterior space attached to the building7 m²External storage space19 m²,86 m²,7 m²,19 m²,265 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath,1 story,"Outdoor awning, elevator, mechanical ventilation and sliding door",B        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,Gas-fired combination boiler,Full ownership,Balcony present,Built-in,Insulated walls and floor insulation,Parking place and basement,1 car,Electrical door,Roof insulation and insulated walls,"Paid parking, public parking and parking garage",Yes,Yes,Yes (€ 191.54 per month),Yes,Yes,Yes,no
