header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Facilities.1,Type of parking facilities,error
Breelaan 43,1861 GD Bergen (NH)        ,https://www.funda.nl/en/koop/bergen-nh/huis-42439588-breelaan-43/?navigateSource=resultlist,20220128_035945,"€ 1,995,000 kosten koper","€ 8,827    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 1,995,000) is calculated by dividing the asking price of the home by the living area (226 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",4 months,Available,Available in consultation,"Villa, detached residential property",Resale property,1922,"Double occupancy possible, with carpets and curtains and listed building (national monument)",Gable roof covered with other and roof tiles,Living area226 m²Other space inside the building19 m²External storage space4 m²,226 m²,19 m²,4 m²,809 m²,934 m³,9 rooms (4 bedrooms),2 bathrooms and 1 separate toilet,2 showers and 2 toilets,"2 stories, a/an attic and a basement","Alarm installation, mechanical ventilation, flue and TV via cable",Not required,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,"CH boiler, water heater and electrical boiler","Gas-fired combination boiler from 2014, in ownership",809 m²,Full ownership,"Sheltered location, In wooded surroundings and in center",Surrounded by garden,Detached wooden storage,Electricity,Parking on private property,no
