header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Silodam 185,1013 AS Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42533327-silodam-185/?navigateSource=resultlist,20220130_200152,"€ 650,000 kosten koper","€ 7,386    The asking price per m² (€ 650,000) is calculated by dividing the asking price of the home by the living area (88 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Under offer,Available in consultation,€ 160.38 per month,Upstairs apartment (apartment),Resale property,Before 1906,Protected townscape or village view (permit needed for alterations) and monumental building,Living area88 m²,88 m²,279 m³,1 room (1 bedroom),1 separate toilet,1 story,3rd floor,Outdoor awning and mechanical ventilation,Not available,"Roof insulation, double glazing, insulated walls and floor insulation",District heating,District heating,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  15-03-2048),"Alongside a quiet road, on navigable waterway, alongside water, in center, in residential district, freestanding location and unobstructed surrounding view","Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 160.38 per month),Yes,Yes,Yes,no
