header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Quality marks,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Balcony/roof garden,Type of garage,Capacity,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Ferdinand Bolstraat 5 B,5914 XN Venlo        ,https://www.funda.nl/en/koop/venlo/appartement-88022285-ferdinand-bolstraat-5-b/?navigateSource=resultlist,20220128_025621,"€ 195,000 kosten koper","€ 1,857    The asking price per m² (€ 195,000) is calculated by dividing the asking price of the home by the living area (105 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 weeks,Sold under reservation,Available in consultation,€ 90.00 per month,Maisonnette (apartment),Resale property,1984,Energie Prestatie Advies,Living area105 m²External storage space16 m²,105 m²,16 m²,322 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath,2 stories,1st floor,Air conditioning and skylight,C        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2006, in ownership)",Full ownership,Balcony present,Garage,1 car,Public parking,Yes,No,Yes (€ 90.00 per month),No,No,No,no
