header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Balcony/roof garden,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Nieboerstraat 14,6952 ET Dieren        ,https://www.funda.nl/en/koop/dieren/huis-42687650-nieboerstraat-14/?navigateSource=resultlist,20220129_191810,"€ 350,000 kosten koper","€ 2,713    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (129 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 20, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,2000,Flat roof,Living area129 m²Other space inside the building18 m²Exterior space attached to the building6 m²,129 m²,18 m²,6 m²,218 m²,487 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories and a attic,Optical fibre and sliding door,A        What does this mean?,"Roof insulation, energy efficient window, insulated walls and floor insulation",CH boiler,CH boiler,"Remeha Tzerra Ace (gas-fired combination boiler from 2018, in ownership)",218 m²,Full ownership,In residential district,Back garden and front garden,"95 m² (11,9 meter deep and 8 meter broad)",Balcony present,Built-in,1 car,Electricity,Parking on private property and public parking,no
