header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Maersmastrjitte 3,9298 KA Kollumerzwaag        ,https://www.funda.nl/en/koop/kollumerzwaag/huis-42663472-maersmastrjitte-3/?navigateSource=resultlist,20220128_034740,"€ 162,500 kosten koper","€ 1,562    The asking price per m² (€ 162,500) is calculated by dividing the asking price of the home by the living area (104 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1972,Gable roof covered with roof tiles,Living area104 m²,104 m²,136 m²,389 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower,2 stories and a attic,Skylight and passive ventilation system,A            1.01What does this mean?,Mostly double glazed and floor insulation,CH boiler,CH boiler,"Ingergas Kompakt HR (gas-fired combination boiler from 2006, in ownership)",136 m²,Full ownership,"Alongside a quiet road, sheltered location, in residential district and unobstructed surrounding view",Back garden and front garden,"46 m² (0,1 meter deep and 0,05 meter broad)",Located at the south accessible via the rear,Attached brick storage,"Electricity, heating and running water",Public parking,no
