header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of parking facilities,error
Emmastraat 73,6828 HD Arnhem        ,https://www.funda.nl/en/koop/arnhem/huis-42597527-emmastraat-73/?navigateSource=resultlist,20220129_080856,"€ 1,300,000 kosten koper","€ 2,090    The asking price per m² (€ 1,300,000) is calculated by dividing the asking price of the home by the living area (622 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,"Desirable residence/villa, corner house",Resale property,1885,Listed building (national monument),Combination roof covered with asphalt roofing and slate,Living area622 m²Other space inside the building53 m²Exterior space attached to the building29 m²,622 m²,53 m²,29 m²,300 m²,"2,200 m³",13 rooms (5 bedrooms),1 bathroom and 3 separate toilets,Sauna and bath,3 stories and a basement,"Skylight, mechanical ventilation and sauna",Not required,Partly double glazed,CH boiler and fireplace,CH boiler,"Gas-fired combination boiler, in ownership",300 m²,Full ownership,Alongside a quiet road and in residential district,Back garden,"10 m² (2,5 meter deep and 4 meter broad)",Located at the east accessible via the rear,Roof terrace present and balcony present,Public parking and resident's parking permits,no
