header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Noordsingel 160 b,3032 BK Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-88034265-noordsingel-160-b/?navigateSource=resultlist,20220125_220713,"€ 620,000 kosten koper","€ 4,844    The asking price per m² (€ 620,000) is calculated by dividing the asking price of the home by the living area (128 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 13, 2022",Available,Available in consultation,Ground-floor + upstairs apartment (bel-etage (main floor)),Resale property,1897,Living area128 m²Exterior space attached to the building5 m²External storage space5 m²,128 m²,5 m²,5 m²,491 m³,3 rooms (2 bedrooms),2 bathrooms and 1 separate toilet,"Bath, shower and toilet",2 stories,Ground floor,D        What does this mean?,Double glazing,CH boiler,CH boiler,Combination boiler from 2007,Full ownership,Alongside a quiet road and alongside water,Back garden,"60 m² (12,74 meter deep and 4,7 meter broad)",Located at the southwest accessible via the rear,Balcony present,Detached wooden storage,"Paid parking, public parking, parking garage and resident's parking permits",Yes,No,No,No,No,No,no
