header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Zaltbommelstraat 3,5036 XJ Tilburg        ,https://www.funda.nl/en/koop/tilburg/huis-42539555-zaltbommelstraat-3/?navigateSource=resultlist,20220129_210426,"€ 350,000 kosten koper","€ 2,941    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (119 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,2015,Gable roof covered with roof tiles,Woningborg garantiecertificaat,Living area119 m²External storage space5 m²,119 m²,5 m²,125 m²,430 m³,5 rooms (4 bedrooms),1 bathroom,Shower and toilet,3 stories,Skylight and mechanical ventilation,A        What does this mean?,Completely insulated,District heating,District heating,125 m²,Full ownership,In residential district,Back garden,35 m² (7 meter deep and 5 meter broad),Located at the northwest accessible via the rear,Detached wooden storage,Electricity,Public parking,no
