header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Irenestraat 15,5397 AW Lith        ,https://www.funda.nl/en/koop/lith/huis-88899158-irenestraat-15/?navigateSource=resultlist,20220130_152058,"€ 450,000 kosten koper","€ 2,045    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (220 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,1953,Gable roof,Living area220 m²Exterior space attached to the building18 m²,220 m²,18 m²,303 m²,800 m³,6 rooms (5 bedrooms),2 bathrooms and 1 separate toilet,"Bath, 2 showers and 2 toilets",2 stories,Solar panels,C        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler and partial floor heating,"CH boiler, solar boiler and solar collectors","Bosch (gas-fired combination boiler from 2011, in ownership)",303 m²,Full ownership,In residential district,Back garden and front garden,"69 m² (11,5 meter deep and 6 meter broad)",Located at the west accessible via the rear,Roof terrace present,Built-in,1 car,"Electrical door, electricity, heating and running water",Parking on private property,no
