header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Plattedijk 47,8531 PC Lemmer        ,https://www.funda.nl/en/koop/lemmer/huis-88911954-plattedijk-47/?navigateSource=resultlist,20220128_032020,"€ 885,000 kosten koper","€ 3,457    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 885,000) is calculated by dividing the asking price of the home by the living area (256 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 months,Available,Available in consultation,"Bungalow, detached residential property",Resale property,1974,Gable roof covered with roof tiles,Living area256 m²Other space inside the building36 m²Exterior space attached to the building2 m²,256 m²,36 m²,2 m²,"1,720 m²","1,090 m³",6 rooms (4 bedrooms),2 bathrooms and 1 separate toilet,"Sauna, steam cabin, shower and 2 toilets",2 stories,"Alarm installation, mechanical ventilation, passive ventilation system, flue, sauna and sliding door",D        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated","CH boiler, gas heater and partial floor heating",CH boiler,Vaillant (gas-fired),1.720 m²,Full ownership,"Alongside busy road, in residential district, freestanding location and unobstructed surrounding view",Surrounded by garden,Built-in,1 car,"Electricity, heating and running water","Roof insulation, insulated walls, floor insulation and completely insulated",Parking on gated property and parking on private property,no
