header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Front garden,Garden location,Type of parking facilities,error
Scheepmakersdam 12,2361 CE Warmond        ,https://www.funda.nl/en/koop/warmond/huis-42518548-scheepmakersdam-12/?navigateSource=resultlist,20220129_090433,"€ 375,000 kosten koper","€ 5,952    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (63 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Available,Available in consultation,"Single-family home, row house",Resale property,1930,Protected townscape or village view (permit needed for alterations),Gable roof covered with roof tiles,Living area63 m²,63 m²,208 m²,215 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories and a loft,Skylight and TV via cable,F        What does this mean?,Roof insulation and partly double glazed,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2014, in ownership)",208 m²,Full ownership,In residential district,Back garden and front garden,"14 m² (3,5 meter deep and 4 meter broad)",Located at the southwest,Public parking,no
