header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Location,Garden,Back garden,Garden location,Type of parking facilities,error
Lindtsedijk 221,3336 LD Zwijndrecht        ,https://www.funda.nl/en/koop/zwijndrecht/huis-42676589-lindtsedijk-221/?navigateSource=resultlist,20220129_021049,"€ 250,000 kosten koper","€ 3,571    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 250,000) is calculated by dividing the asking price of the home by the living area (70 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 weeks,Under option,Available in consultation,"Single-family home, row house (dyke house)",Resale property,1905,Hip roof covered with roof tiles,Living area70 m²Other space inside the building29 m²,70 m²,29 m²,175 m²,315 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories and a basement,C        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"Gas-fired combination boiler from 2016, in ownership",175 m²,Rural,Back garden and front garden,30 m² (6 meter deep and 5 meter broad),Located at the northeast accessible via the rear,Public parking,no
