header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Kenaustraat 73,2581 TX Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42670272-kenaustraat-73/?navigateSource=resultlist,20220129_193316,"€ 325,000 kosten koper","€ 5,804    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (56 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Sold under reservation,Available in consultation,€ 25.00 per month,Ground-floor apartment (apartment),Resale property,1912,Living area56 m²External storage space3 m²,56 m²,3 m²,218 m³,3 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,1 story,Ground floor,D        What does this mean?,Double glazing,CH boiler,CH boiler,"Nefit compact (gas-fired combination boiler from 2021, in ownership)",Full ownership,Alongside a quiet road and in residential district,Back garden,"26 m² (6,5 meter deep and 4 meter broad)",Located at the east,Attached brick storage,"Electricity, heating and running water",Public parking and resident's parking permits,Yes,Yes,Yes (€ 25.00 per month),No,No,Yes,no
