header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Type of garage,Capacity,error
Parklaan 48,5953 BT Reuver        ,https://www.funda.nl/en/koop/reuver/huis-42679848-parklaan-48/?navigateSource=resultlist,20220129_063820,"€ 219,500 kosten koper","€ 2,195    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 219,500) is calculated by dividing the asking price of the home by the living area (100 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 weeks,Under offer,Available in consultation,"Single-family home, double house",Resale property,1953,Living area100 m²Other space inside the building7 m²External storage space21 m²,100 m²,7 m²,21 m²,295 m²,350 m³,6 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories and a basement,Rolldown shutters,F            2.66What does this mean?,Double glazing,CH boiler,CH boiler,"AWB (gas-fired combination boiler from 2013, to rent)",295 m²,Full ownership,"Back garden, front garden and side garden","55 m² (10 meter deep and 5,5 meter broad)",Located at the northwest accessible via the rear,Detached brick garage,1 car,no
