header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Other space inside the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Bezuidenhoutseweg 253,2594 AM Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42655941-bezuidenhoutseweg-253/?navigateSource=resultlist,20220127_213856,"€ 750,000 kosten koper","€ 5,769    The asking price per m² (€ 750,000) is calculated by dividing the asking price of the home by the living area (130 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Sold under reservation,Available in consultation,Ground-floor apartment (apartment),Resale property,1895,Disabled access friendly and accessible for seniors,Combination roof,Living area130 m²Other space inside the building11 m²,130 m²,11 m²,433 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",1 story,Ground floor,Mechanical ventilation,A        What does this mean?,"Roof insulation, double glazing and floor insulation",CH boiler and complete floor heating,CH boiler,"Gas-fired from 2021, in ownership","On the edge of a forest, in residential district and unobstructed surrounding view",Back garden,"0,08 meter deep and 0,07 meter broad",Located at the south,Built-in,Electricity,Paid parking and resident's parking permits,No,No,No,No,No,No,no
