header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Construction period,Specific,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
De Savornin Lohmanlaan 51,1181 XL Amstelveen        ,https://www.funda.nl/en/koop/amstelveen/huis-42433456-de-savornin-lohmanlaan-51/?navigateSource=resultlist,20220129_184332,"€ 3,350,000 kosten koper","€ 8,111    The asking price per m² (€ 3,350,000) is calculated by dividing the asking price of the home by the living area (413 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Under offer,Available in consultation,"Villa, detached residential property",Resale property,1960-1970,Double occupancy possible,Living area413 m²Other space inside the building22 m²Exterior space attached to the building8 m²,413 m²,22 m²,8 m²,449 m²,"1,470 m³",10 rooms (6 bedrooms),5 bathrooms and 2 separate toilets,"3 baths, 2 showers and 3 toilets","3 stories, a/an loft and a basement","Air conditioning, alarm installation, smart home, mechanical ventilation, passive ventilation system and TV via cable",F        What does this mean?,"Double glazing, energy efficient window and completely insulated",CH boiler,CH boiler,"Remeha Quinta (gas-fired combination boiler from 2009, in ownership)",449 m²,Full ownership,"Alongside a quiet road, sheltered location, in residential district and unobstructed surrounding view","Back garden, front garden and side garden","129 m² (12,19 meter deep and 10,58 meter broad)",Located at the south accessible via the rear,Balcony present,Attached brick storage,Attached brick garage and built-in,1 car,Electrical door and electricity,Parking on private property,no
