header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Uilenhof 45,2903 GT Capelle aan den IJssel        ,https://www.funda.nl/en/koop/capelle-aan-den-ijssel/huis-42658752-uilenhof-45/?navigateSource=resultlist,20220127_202710,"€ 559,500 vrij op naam","€ 4,239    The asking price per m² (€ 559,500) is calculated by dividing the asking price of the home by the living area (132 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Sold under reservation,Available in consultation,"Desirable residence/villa, row house",Resale property,2022,Gable roof covered with roof tiles,Woningborg garantiecertificaat,Living area132 m²External storage space6 m²,132 m²,6 m²,96 m²,445 m³,5 rooms (3 bedrooms),1 bathroom and 2 separate toilets,Shower,3 stories,"Balanced ventilation system, mechanical ventilation and solar panels",Not available,"Roof insulation, triple glazed, insulated walls and floor insulation",Heat recovery unit and heat pump,Geothermal heating and electrical boiler,96 m²,Full ownership,"Alongside park, alongside a quiet road, in center and in residential district",Back garden,"40 m² (7 meter deep and 5,7 meter broad)",Located at the southeast,Storage box,Electricity,Parking on gated property and parking garage,no
