header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Ownership situation.1,Fees.1,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Meer en Vaart 98 B,1068 ZZ Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42550890-meer-en-vaart-98-b/?navigateSource=resultlist,20220131_004102,"€ 500,000 kosten koper","€ 4,587    The asking price per m² (€ 500,000) is calculated by dividing the asking price of the home by the living area (109 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,€ 160.28 per month,Apartment with shared street entrance (apartment),Resale property,2009,Flat roof,Living area109 m²Exterior space attached to the building15 m²External storage space3 m²,109 m²,15 m²,3 m²,348 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,8 stories,8th floor,Elevator,A        What does this mean?,Completely insulated,District heating,District heating,Municipal ownership encumbered with long-term leaset,Paid until 17-12-2056,Municipal ownership encumbered with long-term leaset,Paid until 17-12-2056,In residential district and unobstructed surrounding view,Balcony present,Storage box,Electricity,Parking place,Public parking,No,No,No,No,No,No,no
