header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Type of parking facilities,error
De Boomgaard 1,3831 PL Leusden        ,https://www.funda.nl/en/koop/leusden/huis-42502160-de-boomgaard-1/?navigateSource=resultlist,20220128_012136,"€ 748,000 kosten koper","€ 4,561    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 748,000) is calculated by dividing the asking price of the home by the living area (164 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,1999,Gable roof covered with roof tiles,Living area164 m²Exterior space attached to the building32 m²External storage space6 m²,164 m²,32 m²,6 m²,372 m²,579 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,TV via cable,B        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler and partial floor heating,CH boiler,"Nefit (gas-fired combination boiler from 1999, in ownership)",372 m²,Full ownership,"Alongside a quiet road, in residential district and freestanding location","Back garden, front garden, side garden and sun terrace",120 m² (15 meter deep and 8 meter broad),Located at the west,Detached wooden storage,Electricity,Carport and built-in,1 car,Electricity,Parking on private property and public parking,no
