header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
David van Orliënsstraat 42,4651 AJ Steenbergen (NB)        ,https://www.funda.nl/en/koop/steenbergen-nb/appartement-88032741-david-van-orliensstraat-42/?navigateSource=resultlist,20220129_001346,"€ 150,000 kosten koper","€ 2,885    The asking price per m² (€ 150,000) is calculated by dividing the asking price of the home by the living area (52 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available immediately,€ 85.00 per month,Galleried apartment,Resale property,1982,Gable roof covered with roof tiles,Energie Prestatie Advies,Living area52 m²Exterior space attached to the building3 m²External storage space4 m²,52 m²,3 m²,4 m²,169 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,1 story,2nd floor,C        What does this mean?,Roof insulation and mostly double glazed,CH boiler,CH boiler,"AWB (gas-fired combination boiler from 2007, in ownership)",Full ownership,In center,Balcony present,Built-in,Electricity,Public parking,Yes,No,Yes (€ 85.00 per month),No,No,Yes,no
