header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Kruiskampsingel 133,5224 KE Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/appartement-42682943-kruiskampsingel-133/?navigateSource=resultlist,20220201_105352,"€ 275,000 kosten koper","€ 3,161    The asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (87 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 196 per month,"January 28, 2022",Available,Available in consultation,Galleried apartment (apartment),Resale property,1966,Flat roof,Living area87 m²Exterior space attached to the building6 m²External storage space6 m²,87 m²,6 m²,6 m²,308 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,2nd floor,Elevator,F        What does this mean?,Double glazing,Communal central heating,Electrical boiler,Full ownership,In residential district and unobstructed surrounding view,Balcony present,Built-in,Public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
