header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Zaagmolenstraat 71 B,3036 HE Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-88022661-zaagmolenstraat-71-b/?navigateSource=resultlist,20220125_221630,"€ 525,000 kosten koper","€ 4,412    The asking price per m² (€ 525,000) is calculated by dividing the asking price of the home by the living area (119 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 weeks,Available,Available in consultation,Ground-floor + upstairs apartment (apartment),Resale property,2006,Living area119 m²External storage space21 m²,119 m²,21 m²,448 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,3 stories,Ground floor,Solar panels,A        What does this mean?,Double glazing and insulated walls,"CH boiler, partial floor heating and heat recovery unit",CH boiler,"Remeha (2018, in ownership)",Full ownership,Sheltered location and unobstructed surrounding view,Back garden,"91 m² (14,41 meter deep and 6,34 meter broad)",Located at the north accessible via the rear,Parking place,Parking garage,Yes,Yes,Yes,Yes,Yes,Yes,no
