header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of stories,Provisional energy label,error
Bonsai (Bouwnr. 23),2142 GD Cruquius        ,https://www.funda.nl/en/koop/cruquius/appartement-42597646-bonsai-bouwnr-23/?navigateSource=resultlist,20220128_232021,"€ 670,000 vrij op naam","€ 5,492    The asking price per m² (€ 670,000) is calculated by dividing the asking price of the home by the living area (122 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Under option,Available in consultation,Galleried apartment,New property,2022,Living area122 m²Exterior space attached to the building25 m²,122 m²,25 m²,350 m³,4 rooms,1 story,A        What does this mean?,no
