header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,error
Acacialaan 40,3181 BA Rozenburg (ZH)        ,https://www.funda.nl/en/koop/rozenburg-zh/huis-88965202-acacialaan-40/?navigateSource=resultlist,20220129_080706,"€ 285,000 kosten koper","€ 2,050    The asking price per m² (€ 285,000) is calculated by dividing the asking price of the home by the living area (139 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1967,Gable roof covered with roof tiles,Living area139 m²Exterior space attached to the building4 m²External storage space8 m²,139 m²,4 m²,8 m²,137 m²,479 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Bath,3 stories,"Air conditioning, outdoor awning, rolldown shutters, sliding door and solar panels",C        What does this mean?,Double glazing and insulated walls,CH boiler,CH boiler,"Remeha Avanta 28C (gas-fired combination boiler from 2010, in ownership)",137 m²,Full ownership,In residential district,Back garden and front garden,"38 m² (6,35 meter deep and 6 meter broad)",Located at the east accessible via the rear,Balcony present,Detached brick storage,Public parking,no
