header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Blankenbergestraat 31,1066 TK Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42512380-blankenbergestraat-31/?navigateSource=resultlist,20220129_201908,"€ 375,000 kosten koper","€ 5,000    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (75 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 117 per month,2 months,Sold under reservation,Available in consultation,Upstairs apartment (apartment),Resale property,1995,Flat roof,Living area75 m²Exterior space attached to the building4 m²External storage space6 m²,75 m²,4 m²,6 m²,226 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,2nd floor,"Mechanical ventilation, passive ventilation system and TV via cable",A        What does this mean?,Double glazing,CH boiler,CH boiler,Intergas (2007),Municipal long-term lease (end date of long-term lease:  31-08-2043),Alongside a quiet road and unobstructed surrounding view,Balcony present and french balcony present,Storage box,Electricity,Public parking,Yes,Yes,Yes,Yes,Yes,No,no
