header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Thamerhorn 28,1421 CE Uithoorn        ,https://www.funda.nl/en/koop/uithoorn/appartement-42686731-thamerhorn-28/?navigateSource=resultlist,20220130_135247,"€ 285,000 kosten koper","€ 3,851    The asking price per m² (€ 285,000) is calculated by dividing the asking price of the home by the living area (74 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 18, 2022",Available,Available in consultation,€ 483.00 per month,Apartment with shared street entrance (apartment),Resale property,1979,Accessible for seniors,Flat roof covered with asphalt roofing,Living area74 m²Exterior space attached to the building11 m²External storage space5 m²,74 m²,11 m²,5 m²,243 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath,1 story,2nd floor,"Optical fibre, elevator, mechanical ventilation and TV via cable",E        What does this mean?,Double glazing,Communal central heating,Central facility,Full ownership,"In residential district, freestanding location and unobstructed surrounding view",Balcony present,Storage box,Electricity,Underground parking,Double glazing,Public parking and parking garage,Yes,Yes,Yes (€ 483.00 per month),Yes,Yes,Yes,no
