header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Insulation.1,Type of parking facilities,error
Nederhoven 4,1083 AN Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-42519777-nederhoven-4/?navigateSource=resultlist,20220130_234122,"€ 995,000 kosten koper","€ 5,751    The asking price per m² (€ 995,000) is calculated by dividing the asking price of the home by the living area (173 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Available,Available in consultation,"Single-family home, row house (drive-in residential property)",Resale property,1962,Double occupancy possible,Flat roof covered with asphalt roofing,Living area173 m²External storage space4 m²,173 m²,4 m²,107 m²,556 m³,7 rooms (5 bedrooms),2 bathrooms and 2 separate toilets,2 showers and toilet,3 stories,"Air conditioning, alarm installation and sliding door",D        What does this mean?,Double glazing,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2013, in ownership)",107 m²,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  15-09-2035),"€ 163,82 per year with option to purchase",In residential district,Back garden,"60 m² (11,2 meter deep and 5,4 meter broad)",Located at the southwest accessible via the rear,Detached wooden storage,No insulation,"Paid parking, public parking and resident's parking permits",no
