header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Kind of house,Area,Number of rooms,Volume in cubic meters,Provisional energy label,Building type,Year of construction,error
Kampstraat 6,6451 AK Schinveld        ,https://www.funda.nl/en/koop/schinveld/huis-88949634-kampstraat-6/?navigateSource=resultlist,20220129_083347,"€ 239,000 kosten koper","€ 2,414    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 239,000) is calculated by dividing the asking price of the home by the living area (99 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 months,"Single-family home, double house",99 m² residential surface area / 263 m² plot surface area,6 rooms (3 bedrooms),425 m³,D        What does this mean?,Resale property,1965,no
