header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Type of garage,Capacity,Type of parking facilities,error
Sake Visserstrjitte 29,8491 DH Akkrum        ,https://www.funda.nl/en/koop/akkrum/huis-88907782-sake-visserstrjitte-29/?navigateSource=resultlist,20220128_031434,"€ 270,000 kosten koper","€ 2,250    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 270,000) is calculated by dividing the asking price of the home by the living area (120 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6 weeks,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,1987,With carpets and curtains,Gable roof covered with roof tiles,Living area120 m²Other space inside the building79 m²,120 m²,79 m²,284 m²,661 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,2 stories and a attic,Skylight and sliding door,C        What does this mean?,Mostly double glazed,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",284 m²,Full ownership,Alongside a quiet road and unobstructed surrounding view,Back garden and front garden,Attached brick garage,1 car,Parking on private property,no
