header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Upper East Side - Madison Avenue (Bouwnr. B),7572 BZ Oldenzaal        ,https://www.funda.nl/en/koop/oldenzaal/appartement-42401352-upper-east-side-madison-avenue-bouwnr-b/?navigateSource=resultlist,20220127_213001,"€ 375,000 vrij op naam","€ 3,989    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (94 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 months,Sold under reservation,Available in consultation,Upstairs apartment (apartment),New property,2022,Combination roof covered with roof tiles,Living area94 m²Exterior space attached to the building12 m²External storage space12 m²,94 m²,12 m²,12 m²,430 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,2 stories,2nd floor,"Air conditioning, mechanical ventilation, passive ventilation system and TV via cable",A        What does this mean?,"Roof insulation, double glazing, energy efficient window, insulated walls and floor insulation",CH boiler,CH boiler,"HR combiketel (gas-fired combination boiler from 2021, in ownership)",In center,Sun terrace,"12 m² (3,45 meter deep and 3,4 meter broad)",Located at the southwest,Roof terrace present,Detached wooden storage,Electricity,No insulation,Carport and parking place,Parking on private property,Yes,Yes,Yes,Yes,Yes,Yes,no
