header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Type of garage,Insulation.2,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Brouwerijstraat 180,7523 XE Enschede        ,https://www.funda.nl/en/koop/enschede/appartement-88026004-brouwerijstraat-180/?navigateSource=resultlist,20220129_081332,"€ 395,000 kosten koper","€ 4,202    The asking price per m² (€ 395,000) is calculated by dividing the asking price of the home by the living area (94 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 114 per month,3 weeks,Sold under reservation,Available in consultation,€ 113.85 per month,Apartment with shared street entrance (apartment),Resale property,2010,Flat roof covered with asphalt roofing,Living area94 m²Exterior space attached to the building11 m²External storage space5 m²,94 m²,11 m²,5 m²,321 m³,3 rooms (2 bedrooms),1 separate toilet,11 stories,5th floor,Optical fibre and mechanical ventilation,A        What does this mean?,Completely insulated,District heating,District heating,Full ownership,In residential district and unobstructed surrounding view,Roof terrace present and balcony present,Built-in,Electricity,No insulation,Parking place,No insulation,"Paid parking, public parking and parking garage",Yes,Yes,Yes (€ 113.85 per month),Yes,Yes,Yes,no
