header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Werkhovenstraat 28,2546 VG Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42543170-werkhovenstraat-28/?navigateSource=resultlist,20220131_224233,"€ 225,000 kosten koper","€ 3,689    The asking price per m² (€ 225,000) is calculated by dividing the asking price of the home by the living area (61 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,€ 100.00 per month,Residential property with shared street entrance,Resale property,1950,Flat roof covered with asphalt roofing,Living area61 m²Exterior space attached to the building5 m²External storage space2 m²,61 m²,5 m²,2 m²,165 m³,3 rooms (2 bedrooms),1 bathroom,Shower,1 story,2nd floor,D        What does this mean?,CH boiler,CH boiler,"Vaillant HR (gas-fired combination boiler from 2021, in ownership)",Municipal long-term lease (end date of long-term lease:  31-12-2024),"€ 28,36 per year",Alongside a quiet road and in residential district,Balcony present,Storage box,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 100.00 per month),Yes,Yes,Yes,no
