header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of garage,Insulation.1,Type of parking facilities,error
Solingerhof 23,5941 JS Velden        ,https://www.funda.nl/en/koop/velden/huis-42429809-solingerhof-23/?navigateSource=resultlist,20220129_160828,"€ 525,000 kosten koper","€ 2,365    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 525,000) is calculated by dividing the asking price of the home by the living area (222 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",4 months,Under offer,Available in consultation,"Single-family home, detached residential property",Resale property,1995,Disabled access friendly and accessible for seniors,Combination roof covered with asphalt roofing and roof tiles,Living area222 m²Other space inside the building14 m²Exterior space attached to the building18 m²,222 m²,14 m²,18 m²,465 m²,807 m³,9 rooms (5 bedrooms),2 stories and a attic,"Air conditioning, outdoor awning, mechanical ventilation and TV via cable",B        What does this mean?,Completely insulated,CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 1995, in ownership)",465 m²,Full ownership,"Alongside park, sheltered location and in residential district","Back garden, surrounded by garden, front garden and side garden","128 m² (8,5 meter deep and 15 meter broad)",Located at the south accessible via the rear,Built-in,Electricity,Carport,No insulation,Parking on private property and public parking,no
