header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Seychellen 159,3524 JC Utrecht        ,https://www.funda.nl/en/koop/utrecht/huis-42533261-seychellen-159/?navigateSource=resultlist,20220131_160213,"€ 425,000 kosten koper","€ 4,521    The asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (94 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Available,Available in consultation,"Single-family home, row house",Resale property,1985,Gable roof covered with roof tiles,Living area94 m²Exterior space attached to the building1 m²External storage space6 m²,94 m²,1 m²,6 m²,105 m²,323 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,"Outdoor awning, skylight, mechanical ventilation, rolldown shutters, TV via cable and solar panels",B        What does this mean?,Double glazing,CH boiler,CH boiler,"2016, in ownership",105 m²,Long-term lease,Bought off for eternity,Alongside a quiet road and in residential district,Back garden and front garden,"44 m² (10 meter deep and 4,4 meter broad)",Located at the southeast accessible via the rear,Detached brick storage,Electricity,Public parking,no
