header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities,error
Kerkplein 4,6077 AA Sint Odiliënberg        ,https://www.funda.nl/en/koop/sint-odilienberg/huis-42685782-kerkplein-4/?navigateSource=resultlist,20220128_065526,"€ 415,000 kosten koper","€ 3,430    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 415,000) is calculated by dividing the asking price of the home by the living area (121 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 18, 2022",Available,Available in consultation,"Single-family home, detached residential property",Resale property,1970,Gable roof covered with asbestos and roof tiles,Living area121 m²Other space inside the building40 m²,121 m²,40 m²,675 m²,630 m³,6 rooms (5 bedrooms),1 bathroom,Toilet,2 stories and a loft,D        What does this mean?,Roof insulation and partly double glazed,CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2020, in ownership)",675 m²,Full ownership,"Alongside a quiet road, alongside water, in residential district, freestanding location and unobstructed surrounding view",Back garden and front garden,"406 m² (33,3 meter deep and 12,2 meter broad)",Located at the north accessible via the rear,Attached brick garage,1 car,Electricity and running water,no
