header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
David Tenierslaan 48,3904 ZA Veenendaal        ,https://www.funda.nl/en/koop/veenendaal/appartement-42687817-david-tenierslaan-48/?navigateSource=resultlist,20220127_233408,"€ 285,000 kosten koper","€ 3,701    The asking price per m² (€ 285,000) is calculated by dividing the asking price of the home by the living area (77 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 20, 2022",Available,Available in consultation,€ 97.62 per month,Apartment with shared street entrance (apartment),Resale property,2009,Flat roof covered with asphalt roofing,Living area77 m²External storage space6 m²,77 m²,6 m²,265 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,10 stories,3rd floor,Optical fibre and mechanical ventilation,B            1.24What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",Complete floor heating,Central facility,Full ownership,In residential district,Balcony present,Storage box,Public parking,Yes,Yes,Yes (€ 97.62 per month),Yes,Yes,Yes,no
