header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Zeekant 94 H,2586 JC Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42526181-zeekant-94-h/?navigateSource=resultlist,20220131_212601,"€ 395,000 kosten koper","€ 5,486    The asking price per m² (€ 395,000) is calculated by dividing the asking price of the home by the living area (72 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Under offer,Available immediately,€ 300.00 per month,Apartment with shared street entrance (apartment),Resale property,1954,Partly furnished with carpets and curtains,Flat roof,Living area72 m²Exterior space attached to the building6 m²External storage space8 m²,72 m²,6 m²,8 m²,200 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,1 story,3rd floor,Elevator,C        What does this mean?,Double glazing,CH boiler,CH boiler,"Remeha (gas-fired from 2010, in ownership)",Municipal long-term lease (end date of long-term lease:  31-12-2026),€ 38 per year,Alongside water and unobstructed surrounding view,Balcony present,Built-in,Electricity,Resident's parking permits,Yes,Yes,Yes (€ 300.00 per month),Yes,Yes,Yes,no
