header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Quality marks,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Insulation.1,error
Tongeren 34,5282 JH Boxtel        ,https://www.funda.nl/en/koop/boxtel/huis-88030849-tongeren-34/?navigateSource=resultlist,20220129_103413,"€ 475,000 kosten koper","€ 3,682    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 475,000) is calculated by dividing the asking price of the home by the living area (129 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 weeks,Under offer,Available in consultation,"Single-family home, double house",Resale property,1992,Double occupancy possible,Gable roof covered with roof tiles,Energie Prestatie Advies,Living area129 m²External storage space118 m²,129 m²,118 m²,960 m²,450 m³,4 rooms (3 bedrooms),2 stories,"Air conditioning, smart home and rolldown shutters",G        What does this mean?,Double glazing and insulated walls,CH boiler and partial floor heating,CH boiler,"Gas-fired from 2013, in ownership",960 m²,Full ownership,Back garden,"0,01 meter deep and 0,01 meter broad",Located at the north accessible via the rear,Detached brick garage,1 car,"Electricity, heating and running water",Floor insulation,no
