header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Wateringen 9,5236 SH Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/huis-42504390-wateringen-9/?navigateSource=resultlist,20220201_110341,"€ 465,000 kosten koper","€ 2,784    The asking price per m² (€ 465,000) is calculated by dividing the asking price of the home by the living area (167 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available on 4/15/2022,"Single-family home, row house",Resale property,2001,Flat roof covered with asphalt roofing,Living area167 m²Other space inside the building17 m²Exterior space attached to the building17 m²,167 m²,17 m²,17 m²,130 m²,615 m³,5 rooms (3 bedrooms),1 bathroom and 2 separate toilets,"Bath, shower and toilet",4 stories,"Outdoor awning, sliding door and TV via cable",A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2017, in ownership)",130 m²,Full ownership,In residential district,Back garden,"36 m² (7,5 meter deep and 4,8 meter broad)",Located at the southwest accessible via the rear,Roof terrace present,Built-in,1 car,"Electricity, heating and running water",Parking on private property,no
