header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Kluinstraat 5,7894 EV Zwartemeer        ,https://www.funda.nl/en/koop/zwartemeer/huis-42670220-kluinstraat-5/?navigateSource=resultlist,20220129_063255,"€ 275,000 kosten koper","€ 1,833    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (150 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 weeks,Under offer,Available in consultation,"Single-family home, detached residential property",Resale property,1980,Gable roof covered with roof tiles,Living area150 m²Other space inside the building16 m²Exterior space attached to the building22 m²,150 m²,16 m²,22 m²,373 m²,577 m³,6 rooms (4 bedrooms),1 separate toilet,3 stories,"Optical fibre, mechanical ventilation and TV via cable",C        What does this mean?,"Roof insulation, double glazing, energy efficient window and insulated walls",CH boiler,CH boiler,"HR combi (gas-fired combination boiler from 2008, in ownership)",373 m²,Full ownership,In residential district,Surrounded by garden,Attached brick garage,1 car,Electricity,Parking on private property,no
