header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Celebesstraat 110 A,1094 EX Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42539666-celebesstraat-110-a/?navigateSource=resultlist,20220130_200323,"€ 450,000 kosten koper","€ 5,056    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (89 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 187 per month,2 months,Under offer,Available in consultation,Ground-floor apartment (apartment),Resale property,1986,Flat roof covered with asphalt roofing,Living area89 m²Other space inside the building4 m²Exterior space attached to the building3 m²,89 m²,4 m²,3 m²,285 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,Ground floor,C        What does this mean?,CH boiler,CH boiler,"Gas-fired from 2005, in ownership",Municipal ownership encumbered with long-term leaset,Paid until 15-02-2037,In residential district,Balcony present,Storage box,Paid parking and resident's parking permits,Yes,Yes,Yes,Yes,Yes,Yes,no
