header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Shed / storage,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Boekenstein 10,1852 WR Heiloo        ,https://www.funda.nl/en/koop/heiloo/huis-42530879-boekenstein-10/?navigateSource=resultlist,20220129_023413,"€ 925,000 kosten koper","€ 4,719    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 925,000) is calculated by dividing the asking price of the home by the living area (196 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Available,Available in consultation,"Single-family home, detached residential property",Resale property,1978,Partly furnished with carpets and curtains,Living area196 m²Other space inside the building37 m²,196 m²,37 m²,542 m²,818 m³,6 rooms (5 bedrooms),1 bathroom and 2 separate toilets,Bath and shower,3 stories,Sliding door and solar panels,C        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"Nefit (2016, in ownership)",542 m²,Full ownership,Back garden and front garden,255 m² (15 meter deep and 17 meter broad),Located at the south,Attached brick storage,Attached brick garage,1 car,Electricity,Parking on private property and public parking,no
