header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Hazelaarstraat 1,6851 HG Huissen        ,https://www.funda.nl/en/koop/huissen/huis-42436016-hazelaarstraat-1/?navigateSource=resultlist,20220130_124630,"€ 420,000 kosten koper","€ 2,295    The asking price per m² (€ 420,000) is calculated by dividing the asking price of the home by the living area (183 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,1967,Double occupancy present,Gable roof covered with asphalt roofing and roof tiles,Living area183 m²External storage space7 m²,183 m²,7 m²,345 m²,569 m³,7 rooms (5 bedrooms),2 bathrooms and 2 separate toilets,"Bath, 2 showers and toilet",3 stories,Air conditioning and rolldown shutters,C        What does this mean?,"Roof insulation, partly double glazed and insulated walls",CH boiler,CH boiler,"Remeha Tzerra M39c Plus CW5 (gas-fired combination boiler from 2015, to rent)",345 m²,Full ownership,Alongside a quiet road and in residential district,"Back garden, front garden and side garden",90 m² (12 meter deep and 10 meter broad),Located at the northeast accessible via the rear,Detached wooden storage,Parking on private property and public parking,no
