header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Moezeldreef 197,3561 GB Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42686011-moezeldreef-197/?navigateSource=resultlist,20220131_151816,"€ 275,000 kosten koper","€ 3,873    The asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (71 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 20, 2022",Available,Available in consultation,€ 119.13 per month,Apartment with shared street entrance (apartment with open entrance to street),Resale property,1965,Flat roof covered with asphalt roofing,Living area71 m²Exterior space attached to the building8 m²External storage space6 m²,71 m²,8 m²,6 m²,224 m³,3 rooms (2 bedrooms),1 bathroom,1 story,1st floor,C        What does this mean?,Double glazing,Communal central heating,Gas water heater,Full ownership,In residential district and unobstructed surrounding view,Balcony present,Storage box,Public parking,Yes,Yes,Yes (€ 119.13 per month),Yes,Yes,Yes,no
