header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Ownership situation.1,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Capacity,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Wiborgeiland 141 +PP,1014 ZC Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42548819-wiborgeiland-141-pp/?navigateSource=resultlist,20220131_001822,"€ 1,250,000 kosten koper","€ 7,485    The asking price per m² (€ 1,250,000) is calculated by dividing the asking price of the home by the living area (167 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 271 per month,8 weeks,Sold under reservation,Available in consultation,Upstairs apartment (apartment),Resale property,2021,Flat roof,Living area167 m²Exterior space attached to the building9 m²External storage space6 m²,167 m²,9 m²,6 m²,568 m³,6 rooms (4 bedrooms),2 bathrooms and 2 separate toilets,Bath,3 stories,3rd floor,"Balanced ventilation system, optical fibre, elevator, mechanical ventilation, passive ventilation system, TV via cable and solar panels",A        What does this mean?,"Roof insulation, double glazing, energy efficient window, insulated walls, floor insulation and completely insulated","District heating, complete floor heating and heat recovery unit",District heating and solar collectors,Municipal long-term lease (end date of long-term lease:  15-10-2067),"€ 7.723,36 per year with option to purchase",Municipal long-term lease,"Alongside a quiet road, alongside water, in residential district and freestanding location",Sun terrace,"9 m² (1,89 meter deep and 5 meter broad)",Located at the southeast,Roof terrace present,Built-in,Electricity,Built-in and underground parking,1 car,Parking garage,Yes,Yes,No,Yes,Yes,Yes,no
