header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Ir. van der Sluijsplantsoen 87,2591 CX Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-88980592-ir-van-der-sluijsplantsoen-87/?navigateSource=resultlist,20220131_230526,"€ 300,000 kosten koper","€ 3,000    The asking price per m² (€ 300,000) is calculated by dividing the asking price of the home by the living area (100 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 153.70 per month,Galleried apartment,Resale property,1991,Flat roof covered with asphalt roofing,Living area100 m²Exterior space attached to the building10 m²External storage space5 m²,100 m²,10 m²,5 m²,309 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories,2nd floor,C        What does this mean?,Double glazing,CH boiler,CH boiler,In ownership,Full ownership,Full ownership,Balcony present,Built-in,Parking place,Paid parking and public parking,Yes,Yes,Yes (€ 153.70 per month),Yes,Yes,Yes,no
