header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Anjersingel 14,1171 WG Badhoevedorp        ,https://www.funda.nl/en/koop/badhoevedorp/huis-42681838-anjersingel-14/?navigateSource=resultlist,20220127_203348,"€ 645,000 kosten koper","€ 4,479    The asking price per m² (€ 645,000) is calculated by dividing the asking price of the home by the living area (144 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 24, 2022",Available,Available in consultation,"Single-family home, corner house",Resale property,1989,Gable roof covered with roof tiles,Living area144 m²External storage space5 m²,144 m²,5 m²,249 m²,460 m³,5 rooms (4 bedrooms),1 bathroom,Shower and toilet,3 stories and a loft,"Outdoor awning, mechanical ventilation and TV via cable",C        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"Vaillant (gas-fired combination boiler from 2019, in ownership)",249 m²,"Alongside a quiet road, in residential district and unobstructed surrounding view",Back garden and front garden,"11 meter deep and 9,35 meter broad",Located at the southwest accessible via the rear,Detached brick storage,Electricity,Public parking,no
